#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B80BF5
#Date Time: 2026-03-17 20:36:24.329
#Start: 1 Hz
#Stop: 10000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.46618 V
#Offset: -7.13091e-05 V
#Relative: no
#Channel: Channel 2
#Range: 5.4682 V
#Offset: -6.92119e-05 V
#Relative: yes
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1,0.03025087715607585,8.95964222852397,-112.2506733948717
1.063326571637162,0.02998232996126151,9.439888756758332,-112.7934905418323
1.130663397949639,0.0142091551334229,9.918331304372325,-113.5375980947178
1.202264434617413,0.03468727669428272,10.37015221968921,-114.3448849929439
1.278399719463023,0.02841872885226839,10.83106532056779,-115.1827013832092
1.359356390878526,0.03439910696268701,11.28807548938335,-116.1412559943029
1.445439770745928,0.02650771658403956,11.7365749441642,-117.1954378655049
1.536974515935271,0.02572203373310687,12.1712567067349,-118.3146959996731
1.634305842723138,0.02378555663737015,12.60837218754867,-119.2689200197375
1.737800828749376,0.01840279113948316,13.02109822046419,-120.6780857763702
1.847849797422291,0.03323521870806079,13.42348548959387,-121.8700873327511
1.964867789993468,0.02003855603431767,13.83018699976843,-123.1275223308471
2.089296130854039,0.03021574137831207,14.20155619438668,-124.3871905672165
2.221604091955812,0.0201262460647809,14.60482980638992,-125.9049864040913
2.362290662634463,0.03526551283950875,14.95815376421016,-127.3597037619895
2.51188643150958,0.02886524861156032,15.30452384888489,-128.840293960745
2.670955587558986,0.03184322780555348,15.62973394483166,-130.3876399116412
2.840098047914214,0.02720690535729887,15.95436139009893,-131.9858185049476
3.019951720402016,0.03204643384600347,16.25225727487267,-133.5436984720585
3.211194909364824,0.02602825378785056,16.53526454394641,-135.1893079626449
3.414548873833601,0.04221076330921203,16.80928693921425,-136.8830426470153
3.630780547701014,0.03074470653231874,17.05350327510976,-138.5150488236528
3.860705432153815,0.03519721961365581,17.30118480685529,-140.115017860057
4.105190671273078,0.05394302501990738,17.51797114301813,-141.6875458510683
4.365158322401661,0.03448060798762022,17.74009790095142,-143.2503517724691
4.641588833612778,0.04734136722087534,17.92693571091962,-144.8936514198036
4.935524741394807,0.03788890164748841,18.1248209836979,-146.3884561966707
5.248074602497723,0.06431329257981908,18.2643371800063,-147.987906144039
5.580417174769964,0.04123404042216012,18.44803485717141,-149.4999946236091
5.933805862753281,0.01801902776873378,18.58870230738212,-151.0005500346745
6.30957344480193,0.03036338960264398,18.71580602247637,-152.3867567301953
6.709137099554112,0.01745638579691756,18.84054479246657,-153.7220904765888
7.134003750712565,0.04665426770509475,18.93949081685653,-155.1470020257295
7.585775750291836,0.04351959840588897,19.04075096493141,-156.4211670812095
8.066156921766135,0.03558725165612154,19.12618154182138,-157.6198281604664
8.576958985908947,0.03879514540473987,19.20160130294086,-158.9040078609953
9.120108393559097,0.02952528956179685,19.28227861664544,-160.0498403581907
9.697653591082496,0.04610629259000145,19.33994642010472,-161.0085626739354
10.31177274593056,0.04875616838169994,19.39179190987416,-162.0448527750185
10.96478196143185,0.02036626013189352,19.45719817622832,-163.1525367238991
11.65914401179831,0.04199580681834173,19.50113581285013,-164.0966552614282
12.39747763028944,0.04598657075003399,19.54004639967907,-164.9848085915563
13.18256738556408,0.03084829134908581,19.59526679965646,-165.8711879753582
14.01737418346769,0.03149156919150292,19.60946790861543,-166.6665403767888
14.90504643386196,0.05493328855698558,19.63574902354699,-167.465008015203
15.84893192461114,0.03590980830237316,19.67521462026066,-168.1385873835364
16.85259044750751,0.03700078034171655,19.70767061828711,-169.0121215383761
17.91980722375334,0.03044787959146322,19.73201970644923,-169.6246274134574
19.05460717963248,0.03026723762866222,19.74551997764749,-170.2135769569674
20.26127012621143,0.04737018791068658,19.75486511840954,-170.8486697387406
21.54434690031882,0.04407297133248612,19.77085218148572,-171.4471734040891
22.90867652767774,0.04001042285784809,19.78267133975639,-171.994467567357
24.35940447292027,0.05567192056674674,19.79390147475697,-172.5284051992047
25.90200204531322,0.04408639858139298,19.80666789864939,-172.9355861257231
27.54228703338166,0.02806974684048467,19.83677455483366,-173.5121617186211
29.28644564625237,0.04954811328937236,19.83274812477524,-173.923490969557
31.14105584446758,0.04121327972281175,19.83789685910109,-174.3133636494788
33.11311214825911,0.03670250514143686,19.86161033603588,-174.7522695469134
35.21005201684521,0.03133931404494214,19.86006951617204,-175.086976064389
37.4397838982381,0.03947231204009547,19.86319660178922,-175.5129402647119
39.81071705534973,0.0266002789365145,19.88434009943126,-175.8732910039066
42.33179328088211,0.01826704916380946,19.87677503823002,-176.2131916212208
45.01252062061337,0.04456854410379311,19.90684456174659,-176.4432144340695
47.8630092322638,0.01956648116436147,19.8658129563292,-176.7008684569657
50.89400951518093,0.05599528746318202,19.83580013093881,-177.2819375554377
54.11695265464638,0.04435468425005203,19.91213033884865,-177.6760574856699
57.54399373371567,0.02274274707341962,19.93471012380927,-177.6290301861063
61.18805757518219,0.03417983951147971,19.90254269111489,-177.8768715747569
65.06288748655574,0.03643434208285004,19.89843409353157,-178.3645146630197
